#input=PHENOTYPE
name	dbId	dataset_name	license_name	location_name	treatments_description	year	Ear height [cm]	Ear width [cm]
CACTUAR-105	105	Sample Phenotype Data	CC-BY-SA		Untreated		159.5324	4.9641
CACTUAR-105	105	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		134.876	
CACTUAR-106	106	Sample Phenotype Data	CC-BY-SA				180.7528	4.6612
CACTUAR-106	106	Sample Phenotype Data	CC-BY-SA		Untreated		145.265	
CACTUAR-106	106	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		143.0181	
CACTUAR-107	107	Sample Phenotype Data	CC-BY-SA				155.1788	
CACTUAR-107	107	Sample Phenotype Data	CC-BY-SA		Untreated		193.067	4.724
CACTUAR-107	107	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		121.12	
CACTUAR-108	108	Sample Phenotype Data	CC-BY-SA				165.3066	
CACTUAR-108	108	Sample Phenotype Data	CC-BY-SA		Untreated		172.2969	
CACTUAR-108	108	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.1341	
CACTUAR-109	109	Sample Phenotype Data	CC-BY-SA				158.1562	4.4314
CACTUAR-109	109	Sample Phenotype Data	CC-BY-SA		Untreated		175.2317	4.6458
CACTUAR-109	109	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		134.8761	4.4199
CACTUAR-110	110	Sample Phenotype Data	CC-BY-SA				165.0343	
CACTUAR-110	110	Sample Phenotype Data	CC-BY-SA		Untreated		188.6895	5.081
CACTUAR-110	110	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		60.5752	
CACTUAR-111	111	Sample Phenotype Data	CC-BY-SA				167.5973	
CACTUAR-111	111	Sample Phenotype Data	CC-BY-SA		Untreated		146.3286	4.6988
CACTUAR-111	111	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		53.4765	
CACTUAR-112	112	Sample Phenotype Data	CC-BY-SA				171.5555	
CACTUAR-112	112	Sample Phenotype Data	CC-BY-SA		Untreated			
CACTUAR-112	112	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.1849	
CACTUAR-113	113	Sample Phenotype Data	CC-BY-SA				183.3993	
CACTUAR-113	113	Sample Phenotype Data	CC-BY-SA		Untreated		163.8018	
CACTUAR-113	113	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		149.5035	
CACTUAR-114	114	Sample Phenotype Data	CC-BY-SA				99.2066	4.5309
CACTUAR-114	114	Sample Phenotype Data	CC-BY-SA		Untreated		150.8925	4.6478
CACTUAR-114	114	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		149.9672	4.4416
CACTUAR-115	115	Sample Phenotype Data	CC-BY-SA				156.0562	
CACTUAR-115	115	Sample Phenotype Data	CC-BY-SA		Untreated		176.7531	
CACTUAR-115	115	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		110.4104	
CACTUAR-116	116	Sample Phenotype Data	CC-BY-SA				170.6968	4.7967
CACTUAR-116	116	Sample Phenotype Data	CC-BY-SA		Untreated		159.1436	
CACTUAR-116	116	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.2433	
CACTUAR-117	117	Sample Phenotype Data	CC-BY-SA				173.8636	
CACTUAR-117	117	Sample Phenotype Data	CC-BY-SA		Untreated		162.6298	5.0136
CACTUAR-117	117	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.7689	4.3804
CACTUAR-118	118	Sample Phenotype Data	CC-BY-SA				150.9035	4.496
CACTUAR-118	118	Sample Phenotype Data	CC-BY-SA		Untreated		178.2905	4.5896
CACTUAR-118	118	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		69.1315	4.544
CACTUAR-119	119	Sample Phenotype Data	CC-BY-SA				148.2674	
CACTUAR-119	119	Sample Phenotype Data	CC-BY-SA		Untreated		172.7811	
CACTUAR-119	119	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.293	4.5467
CACTUAR-120	120	Sample Phenotype Data	CC-BY-SA				157.719	4.5346
CACTUAR-120	120	Sample Phenotype Data	CC-BY-SA		Untreated		134.7112	4.7735
CACTUAR-120	120	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.5331	
CACTUAR-121	121	Sample Phenotype Data	CC-BY-SA				179.6813	
CACTUAR-121	121	Sample Phenotype Data	CC-BY-SA		Untreated		183.0663	
CACTUAR-121	121	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		125.9152	4.4957
CACTUAR-122	122	Sample Phenotype Data	CC-BY-SA				152.0032	4.7677
CACTUAR-122	122	Sample Phenotype Data	CC-BY-SA		Untreated		158.7367	
CACTUAR-122	122	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		47.2666	
CACTUAR-123	123	Sample Phenotype Data	CC-BY-SA				152.4123	
CACTUAR-123	123	Sample Phenotype Data	CC-BY-SA		Untreated			4.7344
CACTUAR-123	123	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		90.3454	
CACTUAR-124	124	Sample Phenotype Data	CC-BY-SA				165.4703	
CACTUAR-124	124	Sample Phenotype Data	CC-BY-SA		Untreated		178.5244	
CACTUAR-124	124	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		95.5253	
CACTUAR-125	125	Sample Phenotype Data	CC-BY-SA				129.4078	
CACTUAR-125	125	Sample Phenotype Data	CC-BY-SA		Untreated			4.2543
CACTUAR-125	125	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		114.9891	
CACTUAR-126	126	Sample Phenotype Data	CC-BY-SA				164.1136	
CACTUAR-126	126	Sample Phenotype Data	CC-BY-SA		Untreated		163.373	
CACTUAR-126	126	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			4.341
CACTUAR-127	127	Sample Phenotype Data	CC-BY-SA				148.0286	
CACTUAR-127	127	Sample Phenotype Data	CC-BY-SA		Untreated		179.0019	4.7345
CACTUAR-127	127	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		137.8554	
CACTUAR-128	128	Sample Phenotype Data	CC-BY-SA				139.5223	4.2568
CACTUAR-128	128	Sample Phenotype Data	CC-BY-SA		Untreated		167.4278	
CACTUAR-128	128	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.0476	
CACTUAR-129	129	Sample Phenotype Data	CC-BY-SA				164.1231	4.6991
CACTUAR-129	129	Sample Phenotype Data	CC-BY-SA		Untreated		143.6173	4.8153
CACTUAR-129	129	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.0286	4.6137
CACTUAR-130	130	Sample Phenotype Data	CC-BY-SA				126.0182	4.7655
CACTUAR-130	130	Sample Phenotype Data	CC-BY-SA		Untreated		187.9835	
CACTUAR-130	130	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.7717	4.5636
CACTUAR-131	131	Sample Phenotype Data	CC-BY-SA				161.19	
CACTUAR-131	131	Sample Phenotype Data	CC-BY-SA		Untreated		166.7241	4.7552
CACTUAR-131	131	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		58.2558	
CACTUAR-132	132	Sample Phenotype Data	CC-BY-SA				145.17	
CACTUAR-132	132	Sample Phenotype Data	CC-BY-SA		Untreated			4.8145
CACTUAR-132	132	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.9691	
CACTUAR-133	133	Sample Phenotype Data	CC-BY-SA				165.198	4.3328
CACTUAR-133	133	Sample Phenotype Data	CC-BY-SA		Untreated		167.9745	4.0498
CACTUAR-133	133	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-134	134	Sample Phenotype Data	CC-BY-SA				160.2421	
CACTUAR-134	134	Sample Phenotype Data	CC-BY-SA		Untreated		165.5889	
CACTUAR-134	134	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		47.0383	
CACTUAR-135	135	Sample Phenotype Data	CC-BY-SA				154.9536	4.53
CACTUAR-135	135	Sample Phenotype Data	CC-BY-SA		Untreated		164.2744	
CACTUAR-135	135	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		69.8115	
CACTUAR-136	136	Sample Phenotype Data	CC-BY-SA				156.5808	
CACTUAR-136	136	Sample Phenotype Data	CC-BY-SA		Untreated		173.3529	
CACTUAR-136	136	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		69.8998	
CACTUAR-137	137	Sample Phenotype Data	CC-BY-SA				135.8607	
CACTUAR-137	137	Sample Phenotype Data	CC-BY-SA		Untreated		156.3208	4.7321
CACTUAR-137	137	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		98.1882	4.7313
CACTUAR-138	138	Sample Phenotype Data	CC-BY-SA				137.1649	4.658
CACTUAR-138	138	Sample Phenotype Data	CC-BY-SA		Untreated			4.5835
CACTUAR-138	138	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		56.6355	4.4475
CACTUAR-139	139	Sample Phenotype Data	CC-BY-SA				173.8572	
CACTUAR-139	139	Sample Phenotype Data	CC-BY-SA		Untreated		167.2637	4.7299
CACTUAR-139	139	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		133.637	
CACTUAR-140	140	Sample Phenotype Data	CC-BY-SA				168.6284	4.9108
CACTUAR-140	140	Sample Phenotype Data	CC-BY-SA		Untreated		148.0111	
CACTUAR-140	140	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		91.3807	
CACTUAR-141	141	Sample Phenotype Data	CC-BY-SA				170.1604	
CACTUAR-141	141	Sample Phenotype Data	CC-BY-SA		Untreated		239.5304	
CACTUAR-141	141	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.6203	
CACTUAR-142	142	Sample Phenotype Data	CC-BY-SA				159.4159	4.8318
CACTUAR-142	142	Sample Phenotype Data	CC-BY-SA		Untreated		146.2418	4.7132
CACTUAR-142	142	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.5065	
CACTUAR-143	143	Sample Phenotype Data	CC-BY-SA				171.0067	
CACTUAR-143	143	Sample Phenotype Data	CC-BY-SA		Untreated			4.7013
CACTUAR-143	143	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		144.1182	4.7021
CACTUAR-144	144	Sample Phenotype Data	CC-BY-SA				168.6555	4.365
CACTUAR-144	144	Sample Phenotype Data	CC-BY-SA		Untreated		228.5807	5.0228
CACTUAR-144	144	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.2918	
CACTUAR-145	145	Sample Phenotype Data	CC-BY-SA				169.956	
CACTUAR-145	145	Sample Phenotype Data	CC-BY-SA		Untreated		167.2343	4.6706
CACTUAR-145	145	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		52.588	
CACTUAR-146	146	Sample Phenotype Data	CC-BY-SA				151.5153	
CACTUAR-146	146	Sample Phenotype Data	CC-BY-SA		Untreated			4.9997
CACTUAR-146	146	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.2088	
CACTUAR-147	147	Sample Phenotype Data	CC-BY-SA				148.838	4.984
CACTUAR-147	147	Sample Phenotype Data	CC-BY-SA		Untreated		133.5462	
CACTUAR-147	147	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		44.4946	
CACTUAR-148	148	Sample Phenotype Data	CC-BY-SA				155.0179	4.6486
CACTUAR-148	148	Sample Phenotype Data	CC-BY-SA		Untreated		174.2463	4.8564
CACTUAR-148	148	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		69.0353	4.5706
CACTUAR-149	149	Sample Phenotype Data	CC-BY-SA				164.3576	4.838
CACTUAR-149	149	Sample Phenotype Data	CC-BY-SA		Untreated		163.6459	5.0816
CACTUAR-149	149	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		89.8874	
CACTUAR-150	150	Sample Phenotype Data	CC-BY-SA				169.1014	
CACTUAR-150	150	Sample Phenotype Data	CC-BY-SA		Untreated		92.3993	
CACTUAR-150	150	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.5186	
CACTUAR-151	151	Sample Phenotype Data	CC-BY-SA				135.1089	4.8881
CACTUAR-151	151	Sample Phenotype Data	CC-BY-SA		Untreated		160.1112	
CACTUAR-151	151	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.492	
CACTUAR-152	152	Sample Phenotype Data	CC-BY-SA				151.7704	
CACTUAR-152	152	Sample Phenotype Data	CC-BY-SA		Untreated		215.3683	
CACTUAR-152	152	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		52.3177	
CACTUAR-153	153	Sample Phenotype Data	CC-BY-SA				164.9477	4.9736
CACTUAR-153	153	Sample Phenotype Data	CC-BY-SA		Untreated		226.3273	
CACTUAR-153	153	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		67.3229	
CACTUAR-154	154	Sample Phenotype Data	CC-BY-SA				99.7453	
CACTUAR-154	154	Sample Phenotype Data	CC-BY-SA		Untreated		159.6286	4.1219
CACTUAR-154	154	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		163.0693	
CACTUAR-155	155	Sample Phenotype Data	CC-BY-SA				176.8801	
CACTUAR-155	155	Sample Phenotype Data	CC-BY-SA		Untreated			4.7143
CACTUAR-155	155	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		135.2147	4.6672
CACTUAR-156	156	Sample Phenotype Data	CC-BY-SA				159.3835	
CACTUAR-156	156	Sample Phenotype Data	CC-BY-SA		Untreated		165.4824	
CACTUAR-156	156	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.5984	
CACTUAR-157	157	Sample Phenotype Data	CC-BY-SA				158.7677	
CACTUAR-157	157	Sample Phenotype Data	CC-BY-SA		Untreated			4.2906
CACTUAR-157	157	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		67.0814	
CACTUAR-158	158	Sample Phenotype Data	CC-BY-SA				143.4745	4.6278
CACTUAR-158	158	Sample Phenotype Data	CC-BY-SA		Untreated		180.5144	4.8605
CACTUAR-158	158	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		145.1655	
CACTUAR-159	159	Sample Phenotype Data	CC-BY-SA				153.5282	
CACTUAR-159	159	Sample Phenotype Data	CC-BY-SA		Untreated		182.4184	4.688
CACTUAR-159	159	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.947	
CACTUAR-160	160	Sample Phenotype Data	CC-BY-SA				162.1138	
CACTUAR-160	160	Sample Phenotype Data	CC-BY-SA		Untreated		153.663	4.6814
CACTUAR-160	160	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.1009	
CACTUAR-161	161	Sample Phenotype Data	CC-BY-SA				168.0853	4.7138
CACTUAR-161	161	Sample Phenotype Data	CC-BY-SA		Untreated		146.6132	4.8069
CACTUAR-161	161	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.2897	4.5201
CACTUAR-162	162	Sample Phenotype Data	CC-BY-SA				157.4027	4.0533
CACTUAR-162	162	Sample Phenotype Data	CC-BY-SA		Untreated		153.6144	4.4765
CACTUAR-162	162	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.3758	
CACTUAR-163	163	Sample Phenotype Data	CC-BY-SA				174.7572	4.5391
CACTUAR-163	163	Sample Phenotype Data	CC-BY-SA		Untreated		154.4374	4.7659
CACTUAR-163	163	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		65.2612	
CACTUAR-164	164	Sample Phenotype Data	CC-BY-SA				152.2922	
CACTUAR-164	164	Sample Phenotype Data	CC-BY-SA		Untreated		144.5332	
CACTUAR-164	164	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.9556	4.528
CACTUAR-165	165	Sample Phenotype Data	CC-BY-SA				174.2302	4.9037
CACTUAR-165	165	Sample Phenotype Data	CC-BY-SA		Untreated		189.6581	4.6525
CACTUAR-165	165	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		54.3037	4.5872
CACTUAR-166	166	Sample Phenotype Data	CC-BY-SA				146.8188	4.5047
CACTUAR-166	166	Sample Phenotype Data	CC-BY-SA		Untreated		158.1742	4.6551
CACTUAR-166	166	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		133.2652	
CACTUAR-167	167	Sample Phenotype Data	CC-BY-SA				152.3283	
CACTUAR-167	167	Sample Phenotype Data	CC-BY-SA		Untreated		166.9693	4.8793
CACTUAR-167	167	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		55.4228	4.429
CACTUAR-168	168	Sample Phenotype Data	CC-BY-SA				169.8602	
CACTUAR-168	168	Sample Phenotype Data	CC-BY-SA		Untreated			4.7082
CACTUAR-168	168	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		87.4385	4.3153
CACTUAR-169	169	Sample Phenotype Data	CC-BY-SA				147.4594	
CACTUAR-169	169	Sample Phenotype Data	CC-BY-SA		Untreated			4.64
CACTUAR-169	169	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		50.9414	
CACTUAR-170	170	Sample Phenotype Data	CC-BY-SA				97.8734	4.7273
CACTUAR-170	170	Sample Phenotype Data	CC-BY-SA		Untreated		178.9291	4.6185
CACTUAR-170	170	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		77.3089	
CACTUAR-171	171	Sample Phenotype Data	CC-BY-SA				158.5768	
CACTUAR-171	171	Sample Phenotype Data	CC-BY-SA		Untreated		170.2334	4.4105
CACTUAR-171	171	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.2553	4.6043
CACTUAR-172	172	Sample Phenotype Data	CC-BY-SA				93.6921	
CACTUAR-172	172	Sample Phenotype Data	CC-BY-SA		Untreated			
CACTUAR-172	172	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		64.203	
CACTUAR-173	173	Sample Phenotype Data	CC-BY-SA				165.5202	4.087
CACTUAR-173	173	Sample Phenotype Data	CC-BY-SA		Untreated		178.4777	4.6718
CACTUAR-173	173	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		45.9059	4.5747
CACTUAR-174	174	Sample Phenotype Data	CC-BY-SA				170.4696	
CACTUAR-174	174	Sample Phenotype Data	CC-BY-SA		Untreated		164.3423	
CACTUAR-174	174	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		48.8069	
CACTUAR-175	175	Sample Phenotype Data	CC-BY-SA				93.7956	
CACTUAR-175	175	Sample Phenotype Data	CC-BY-SA		Untreated		164.0855	4.572
CACTUAR-175	175	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		77.6319	4.656
CACTUAR-176	176	Sample Phenotype Data	CC-BY-SA				161.6199	
CACTUAR-176	176	Sample Phenotype Data	CC-BY-SA		Untreated		155.9053	4.8105
CACTUAR-176	176	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		112.1603	
CACTUAR-177	177	Sample Phenotype Data	CC-BY-SA				163.5705	
CACTUAR-177	177	Sample Phenotype Data	CC-BY-SA		Untreated		112.8652	4.7096
CACTUAR-177	177	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		114.6931	
CACTUAR-178	178	Sample Phenotype Data	CC-BY-SA				89.9501	
CACTUAR-178	178	Sample Phenotype Data	CC-BY-SA		Untreated		122.587	
CACTUAR-178	178	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		142.4251	4.5742
CACTUAR-179	179	Sample Phenotype Data	CC-BY-SA				148.0753	
CACTUAR-179	179	Sample Phenotype Data	CC-BY-SA		Untreated		158.9157	
CACTUAR-179	179	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.0843	
CACTUAR-180	180	Sample Phenotype Data	CC-BY-SA				157.2525	4.9258
CACTUAR-180	180	Sample Phenotype Data	CC-BY-SA		Untreated		184.6956	4.7286
CACTUAR-180	180	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		118.7741	4.6666
CACTUAR-181	181	Sample Phenotype Data	CC-BY-SA				95.8089	
CACTUAR-181	181	Sample Phenotype Data	CC-BY-SA		Untreated		128.5677	
CACTUAR-181	181	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		52.214	
CACTUAR-182	182	Sample Phenotype Data	CC-BY-SA				151.5944	
CACTUAR-182	182	Sample Phenotype Data	CC-BY-SA		Untreated		151.1171	
CACTUAR-182	182	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		96.3098	
CACTUAR-183	183	Sample Phenotype Data	CC-BY-SA				162.8848	
CACTUAR-183	183	Sample Phenotype Data	CC-BY-SA		Untreated			
CACTUAR-183	183	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		156.1165	
CACTUAR-184	184	Sample Phenotype Data	CC-BY-SA				159.4608	
CACTUAR-184	184	Sample Phenotype Data	CC-BY-SA		Untreated		148.7809	4.6822
CACTUAR-184	184	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		59.4929	
CACTUAR-185	185	Sample Phenotype Data	CC-BY-SA				158.9873	4.4465
CACTUAR-185	185	Sample Phenotype Data	CC-BY-SA		Untreated		157.7364	4.5738
CACTUAR-185	185	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.697	
CACTUAR-186	186	Sample Phenotype Data	CC-BY-SA				171.1932	
CACTUAR-186	186	Sample Phenotype Data	CC-BY-SA		Untreated		142.9746	4.8101
CACTUAR-186	186	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust			
CACTUAR-187	187	Sample Phenotype Data	CC-BY-SA				157.2226	
CACTUAR-187	187	Sample Phenotype Data	CC-BY-SA		Untreated		174.3085	4.9791
CACTUAR-187	187	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		149.9512	4.6977
CACTUAR-188	188	Sample Phenotype Data	CC-BY-SA				157.8866	4.4106
CACTUAR-188	188	Sample Phenotype Data	CC-BY-SA		Untreated		150.1632	
CACTUAR-188	188	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.7483	5.056
CACTUAR-189	189	Sample Phenotype Data	CC-BY-SA				146.8356	
CACTUAR-189	189	Sample Phenotype Data	CC-BY-SA		Untreated		161.538	4.716
CACTUAR-189	189	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		147.8686	4.6962
CACTUAR-190	190	Sample Phenotype Data	CC-BY-SA				159.4596	
CACTUAR-190	190	Sample Phenotype Data	CC-BY-SA		Untreated		136.9124	5.0542
CACTUAR-190	190	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		57.9194	
CACTUAR-191	191	Sample Phenotype Data	CC-BY-SA				153.9955	
CACTUAR-191	191	Sample Phenotype Data	CC-BY-SA		Untreated		163.4246	4.8132
CACTUAR-191	191	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		47.5281	
CACTUAR-192	192	Sample Phenotype Data	CC-BY-SA				168.7889	
CACTUAR-192	192	Sample Phenotype Data	CC-BY-SA		Untreated		133.4733	4.4112
CACTUAR-192	192	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		143.0588	
CACTUAR-193	193	Sample Phenotype Data	CC-BY-SA				161.6747	5.0767
CACTUAR-193	193	Sample Phenotype Data	CC-BY-SA		Untreated		161.6647	4.8111
CACTUAR-193	193	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		172.4649	
CACTUAR-194	194	Sample Phenotype Data	CC-BY-SA				154.2545	4.6958
CACTUAR-194	194	Sample Phenotype Data	CC-BY-SA		Untreated		152.9549	5.136
CACTUAR-194	194	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		137.1782	4.3798
CACTUAR-195	195	Sample Phenotype Data	CC-BY-SA				170.7158	
CACTUAR-195	195	Sample Phenotype Data	CC-BY-SA		Untreated		161.6226	
CACTUAR-195	195	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		66.4577	
CACTUAR-196	196	Sample Phenotype Data	CC-BY-SA				170.3903	
CACTUAR-196	196	Sample Phenotype Data	CC-BY-SA		Untreated			4.712
CACTUAR-196	196	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		51.8742	
CACTUAR-197	197	Sample Phenotype Data	CC-BY-SA				143.9688	
CACTUAR-197	197	Sample Phenotype Data	CC-BY-SA		Untreated		172.2917	4.7851
CACTUAR-197	197	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		115.7659	4.5806
CACTUAR-198	198	Sample Phenotype Data	CC-BY-SA				153.3224	
CACTUAR-198	198	Sample Phenotype Data	CC-BY-SA		Untreated		142.74	4.6906
CACTUAR-198	198	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		62.8806	
CACTUAR-199	199	Sample Phenotype Data	CC-BY-SA				144.7064	
CACTUAR-199	199	Sample Phenotype Data	CC-BY-SA		Untreated		156.6665	
CACTUAR-199	199	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		49.8598	
CACTUAR-200	200	Sample Phenotype Data	CC-BY-SA				150.8198	4.4496
CACTUAR-200	200	Sample Phenotype Data	CC-BY-SA		Untreated		161.9028	
CACTUAR-200	200	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		135.4775	
CACTUAR-201	201	Sample Phenotype Data	CC-BY-SA				180.0202	
CACTUAR-201	201	Sample Phenotype Data	CC-BY-SA		Untreated		142.6502	
CACTUAR-201	201	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		61.5673	
CACTUAR-202	202	Sample Phenotype Data	CC-BY-SA				167.0988	
CACTUAR-202	202	Sample Phenotype Data	CC-BY-SA		Untreated		166.6939	4.7645
CACTUAR-202	202	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		47.2155	4.4461
CACTUAR-203	203	Sample Phenotype Data	CC-BY-SA				152.262	4.737
CACTUAR-203	203	Sample Phenotype Data	CC-BY-SA		Untreated		173.2386	4.9674
CACTUAR-203	203	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		78.165	
CACTUAR-204	204	Sample Phenotype Data	CC-BY-SA				150.1423	4.9852
CACTUAR-204	204	Sample Phenotype Data	CC-BY-SA		Untreated		163.3856	5.6661
CACTUAR-204	204	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		121.9195	
CACTUAR-205	205	Sample Phenotype Data	CC-BY-SA				152.593	
CACTUAR-205	205	Sample Phenotype Data	CC-BY-SA		Untreated		137.7632	
CACTUAR-205	205	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		63.4535	4.4826
CACTUAR-206	206	Sample Phenotype Data	CC-BY-SA				144.9395	
CACTUAR-206	206	Sample Phenotype Data	CC-BY-SA		Untreated			4.6617
CACTUAR-206	206	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		159.5944	
CACTUAR-207	207	Sample Phenotype Data	CC-BY-SA				155.9991	
CACTUAR-207	207	Sample Phenotype Data	CC-BY-SA		Untreated		173.6563	4.6018
CACTUAR-207	207	Sample Phenotype Data	CC-BY-SA		Sprinkled with magic dust		151.1758	
CACTUAR-208	208	Sample Phenotype Data	CC-BY-SA				164.5484	
