#input=PHENOTYPE
name	dbId	dataset_name	dataset_version	license_name	location_name	treatments_description	year	1000 Spine Weight [kg]	Diastatic power	Dry mass percent [pct]	Cactuar age [mfn]	Areoles frequency	Boiling water resistance factor	Cactuar size [m]	Crassulacean acid metabolism stem	Crassulacean acid metabolism spike	Cactuar virus x [sg]
CACTUAR-200	200	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	50.85			356.4			16.667			
CACTUAR-200	200	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995							0			3.6
CACTUAR-200	200	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				333.3			9			7.5
CACTUAR-201	201	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	48.9511			350.9			0			
CACTUAR-201	201	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	46.001			357.5			33			
CACTUAR-201	201	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							95			0.055
CACTUAR-201	201	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				335.5			7.4997			8.25
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee		2002							0			
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee		2003							0			
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	56.584	79.2	97.1157	177.1	98	349.305	0	1.617	1.59	
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	60.5011	97.52	97.8065	181.5	99.6	354.684	0	1.716	1.573	
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	61.05	93.5	95.2237	183.7	98.8	345.4	14.6663	2.024	2.09	
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002			95.4085	222			1.8337			
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003			99.44	176			4.5			
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							0			
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	48.081		97.6481	182.6			0			
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			96.7934	183.7			9			
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002			98.065	222			0			4.67
CACTUAR-202	202	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003			98.1937	183.7			9			5.5
CACTUAR-203	203	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	62.271	98	95.1236	187	99.3	354.2	0.0603	2.024	1.925	
CACTUAR-203	203	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002			95.6725	174.9			0			
CACTUAR-203	203	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			77.7771				0			
CACTUAR-203	203	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002			96.47	189.2			0			5
CACTUAR-205	205	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	68.0922			345.4	98.9	336.6	11.9997	2.05	1.65	
CACTUAR-205	205	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	66.726			314.6			9			
CACTUAR-205	205	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							0			5
CACTUAR-205	205	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001				324.5			1			
CACTUAR-206	206	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-206	206	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	55.1309		95.5075	195.8		345.4		2.068		
CACTUAR-206	206	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993	40.7			193.6		339.57	37.5	1.75		
CACTUAR-206	206	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994			96.6482	195.8						
CACTUAR-207	207	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002	34.92	88.2	95.2171	187	98.1	349.8	2.5	1.96	1.89	
CACTUAR-207	207	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003	50.5835		98.8878	176			86.25			
CACTUAR-207	207	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002			92.598	179.3			22			6.6
CACTUAR-207	207	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003			98.5666	170.5			91.25			34.0087
CACTUAR-208	208	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	53.4611	79.2		366.3		321.42	3.333	1.76	1.606	
CACTUAR-208	208	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	49.577			349.8			22			
CACTUAR-208	208	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			5.5
CACTUAR-208	208	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				328.9			8.333			7.425
CACTUAR-209	209	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995						310.85		1.64		
CACTUAR-209	209	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	53.3511	97.152	97.1223	178	99.84	351.89	0	2.068	1.925	
CACTUAR-209	209	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	53.766	92	98.1959	199.1	98.6	345.103	91.6663	2.057	2.013	
CACTUAR-209	209	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995	53.273	73.7	95.5339	170.5		343.673	0	2.046	2.013	
CACTUAR-209	209	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996			93.3229	190.3			0			
CACTUAR-209	209	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			98.2311	199.1			55			9.1663
CACTUAR-211	211	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-211	211	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	55.275	99	95.7	178	99.1	345.62		2.123	1.98	
CACTUAR-211	211	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	54.6777	99	98.4038	168.3	99.98	345.829	0	2.002	1.958	
CACTUAR-211	211	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996			96.14							
CACTUAR-211	211	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993	39.05			193.6		349.69	44	1.914		
CACTUAR-211	211	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994			97.757	173.8						
CACTUAR-211	211	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995			97.834	166.1			0			
CACTUAR-212	212	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	45.76	90.2		366.3		339.196	13.75	2.31	1.59	
CACTUAR-212	212	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	47.801			349.8		337.81	9	2.497		
CACTUAR-212	212	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			6.05
CACTUAR-212	212	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				328.9			82.5			4.333
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	59.1811	94.5	91.949	169.4	90	354.09	93.5	2.431	1.804	
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	60.8311	95.68	97.5249	192.5	98.94	354.717	24.75	2.178	2.288	
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	64.0211	94	93.7728	192.5	99	350.9	5.5	1.958	1.94	
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	59.906		95.293	190.3	97.32	359.194	5.5	2.035	1.804	
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							0			
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998			94.5318	202.4			82.5			
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			96.03	192.5			8.333			
CACTUAR-213	213	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	50.468		96.9034	194.7			9.1663			0
CACTUAR-214	214	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	55.737	95.7	97.5084	166.1	99	346.852	0	1.815	2.123	
CACTUAR-214	214	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	60.621	96.048	95.9948	181.5	99	352.495	0	1.892	1.793	
CACTUAR-214	214	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	56.639	74.8	94.8145	183.7	97.6	329.307	22		2.145	
CACTUAR-214	214	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							0			
CACTUAR-214	214	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	48.026		98.1695	188.1			0			
CACTUAR-214	214	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			96.9562	180.4			9.1663			
CACTUAR-215	215	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	64.119	99.57	95.1368	181.5	98	348.59	0.4037	2.002	1.881	
CACTUAR-215	215	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002			95.3634	171.6			0			
CACTUAR-215	215	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			95.0433				0.0363			
CACTUAR-215	215	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002			96.525	172			0			4.4
CACTUAR-217	217	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003	43.197			346.5			0			
CACTUAR-217	217	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				333.3			1.4663			1.3079
CACTUAR-218	218	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	56.2111	115.5		333.3		296.4	0	1.804	1.551	
CACTUAR-218	218	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	51.7509			337.7			9			
CACTUAR-218	218	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	54.4511			357.5			38.5			
CACTUAR-218	218	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			5.5
CACTUAR-218	218	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				327.8			96.25			3.3
CACTUAR-218	218	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				357.5			91.667			33
CACTUAR-220	220	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	63.459	91		366.3		340.109	3.6663	2.409	1.49	
CACTUAR-220	220	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	57.827			328.9			5.5			
CACTUAR-220	220	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			5.5
CACTUAR-220	220	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				336.6			62.5			5
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee		2002							8.25			
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee		2003							0			
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	39.001	95		366.3		315.04	0	1.56	1.573	
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	51.3711	96.048		334.4	85.668	329.659	5.5	2.519	2.574	
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	45.9426			358.6	97.064	334.994	9	1.837	1.63	
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	51.7			330	82.214	327.305	2.667	1.804	1.804	
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	53.0794			350.9			9.1663			
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	59.906			358.6			5			
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002				358.6			3.6663			
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003				346.5			0			
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			9.9
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				337.7			82.5			6.6
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				358.6			8.25			6.75
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				341			3			8.8
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	45.045			359.7			9			7.7
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	53.22			358.6			8.333			1.5
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				328.9			0			9.955
CACTUAR-221	221	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				346.5						0
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	55.413	97.9	97.8538	178	99.9	353.21		2.002	1.914	
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	60.0611	98.1	99.1474	163.9	99.96	355.3	0	1.936	1.63	
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	58.6311	97.9	96.085	184.8	99.76	348.7	0	2.079	2.079	
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	57.884		98.0837	216.7	99.32	346.093	51.3337	1.92	2.09	
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993	39.93			194.7		352	27.5	1.804		
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994			97.4743	195.8						
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995			97.7713	166.1			0			
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996			98.3994	194.7			1.8337			1.5
CACTUAR-223	223	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			96.7582	216.7			99			8.5063
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	43.3809	98		333		317.68	27.5	1.958	1.815	
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	57.4211	97.704		318	94.336	316.47	7.5	2.629	2.574	
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	62.9607			355.3	95.44	335.214	8.25	1.859	1.69	
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	57.024			341	83.08	329.274	1	2.167	2.101	
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	63.8011			349.8			3.6663			
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	63.71			349.8			8.25			
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			1.65
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				336.6			92.5			2.75
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				358.6			9.333			8
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				341			41.0663			1.1
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	52.69			359.7			8.333			2.6037
CACTUAR-224	224	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001	68.805			332.2			7.3337			0
CACTUAR-225	225	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	55.341			333.3		338.327	71.5	1.947		
CACTUAR-225	225	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	61.171			331.1		340.494	0	1.86		
CACTUAR-225	225	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							75			2.2
CACTUAR-225	225	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				324.5			34.8337			8.0663
CACTUAR-226	226	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	61.8277	99	94.6231	161	99	350.35	0.2997	1.87	1.656	
CACTUAR-226	226	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	62.436		96.9386	181.5		352.616	0	2.035		
CACTUAR-226	226	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							2.75			
CACTUAR-226	226	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	53.064		97.1091	177.1			0			
CACTUAR-227	227	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	61.468	88	95.6494	187	97	345.62	0	2.101	1.947	
CACTUAR-227	227	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002			96.0696	182.6			0			
CACTUAR-227	227	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001			78.012				0			
CACTUAR-227	227	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002			96.3325	179.3			0			2.75
CACTUAR-230	230	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	63.2511			337.7			9			
CACTUAR-230	230	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	39.901			357.5			12.5			
CACTUAR-230	230	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							80			5
CACTUAR-230	230	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				357.5			9.9			9.9
CACTUAR-231	231	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-231	231	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	62.2611			324.5			0			0
CACTUAR-231	231	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				333.3			2.75			1.705
CACTUAR-231	231	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				326.7			5.5			1.1
CACTUAR-232	232	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	49.401			319			0			
CACTUAR-232	232	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	57.4211			349.8			7.3337			
CACTUAR-232	232	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999							36.6663			0.5
CACTUAR-232	232	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	32.879			344.3			63			3.85
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	50.05			174.9			0			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	54.362			174.9			18.3337			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	57.0042	83	88.908	158.4	96.8	304.76		1.86	2.013	
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	59.201		94.9586	190.3	97.66	334.169	0.3663	2.112	1.958	
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	71.8256		93.2448	216.7	97.48	335.533	71.5	2.09	2.02	
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	58.8511		94.4405	198	88.55	326.37	28.333	2.04	2.266	
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999	64.2411		95.2193	175	93.14	337.381	9	2.01	2.112	
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	56.672		93.9422	180			5.5			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				172.7			11			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				174.9			3			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995			97.207	158.4			0			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996			93.7332	190.3			9.1663			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			97.6349	199.1			91.667			5.3163
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998			97.8186	198			91.6663			8.25
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999			95.535	192.5			45			
CACTUAR-233	233	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000	50.875		94.4416	194.7			0			
CACTUAR-234	234	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	50.1611			337.7			8.25			
CACTUAR-234	234	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				325.6			85.25			0.275
CACTUAR-235	235	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-235	235	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	57.728	116.6		323.4	99.82	339.691	0	2.013	1.947	
CACTUAR-235	235	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	55.7711			347.6			46.667			
CACTUAR-235	235	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	47.553	88		337.7		343.97	0	2.079	1.771	5.4
CACTUAR-235	235	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				328.9			0			8.0663
CACTUAR-235	235	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996				356.4			0			60.75
CACTUAR-236	236	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	56.3211	85		366.3		320.21	2.2	1.87	1.54	
CACTUAR-236	236	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	57.2011			337.7			8.25			
CACTUAR-236	236	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							22			4
CACTUAR-236	236	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997				337.7			90			0.55
CACTUAR-237	237	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998				330			60			
CACTUAR-237	237	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999				330			0			
CACTUAR-237	237	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							81.333			20.9
CACTUAR-237	237	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				324.5			61.667			7.4
CACTUAR-238	238	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	49.901	91.8		321.2	97.2	335.83	30.0663	2.068	1.296	
CACTUAR-238	238	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	61.743			341		327.954	5.5		2.13	
CACTUAR-238	238	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							52.25			4
CACTUAR-238	238	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2001				310			10			
CACTUAR-239	239	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002	52.47	98		349.8	95	343.2	0	1.991	2.013	
CACTUAR-239	239	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2003	40.2985			332.2			0			
CACTUAR-239	239	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2002				326.7			25.6663			16
CACTUAR-239	239	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2003				346.5			0			1.3079
CACTUAR-242	242	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997				350.9			8.333			
CACTUAR-242	242	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998	54.001			357.5			6.2337			
CACTUAR-242	242	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997							95			2.5
CACTUAR-242	242	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998				335.5			8.25			9.35
CACTUAR-243	243	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993										
CACTUAR-243	243	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994	58.7543			348.7			0			0.5
CACTUAR-243	243	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995	44.9	85.5		338.8	100	294	96	1.694	1.51	
CACTUAR-243	243	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				346.5			9.5			0.495
CACTUAR-243	243	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994				348.7			0			1.1
CACTUAR-243	243	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				328.9			90			0
CACTUAR-246	246	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1993	52.472			197		349.03	7.5	1.826		
CACTUAR-246	246	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1993				216.7			60			
CACTUAR-247	247	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1994										
CACTUAR-247	247	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1995				344.3			0			
CACTUAR-247	247	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1994	42.81			337.7			16.5			8.25
CACTUAR-247	247	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1995				344.3			5.5			0.033
CACTUAR-248	248	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1996	54.4841	97.9	96.3776	196.9		353.65	0	2.079	1.72	
CACTUAR-248	248	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1997	46.701		97.955	195.8		347.71	60.5	2.06		
CACTUAR-248	248	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1996							0			
CACTUAR-248	248	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1997			97.405	192.5			46.75			
CACTUAR-249	249	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1998				358.6			9			
CACTUAR-249	249	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	1999				331.1			0			
CACTUAR-249	249	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1998							92.5			13.5
CACTUAR-249	249	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	1999				324.5			9			1.4663
CACTUAR-250	250	Sample Trials Data	1	CC-BY-SA	Dundee		2002							16.5			
CACTUAR-250	250	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2000	54.4511	71		352	88.11	339.68	14.6663	1.925	1.47	
CACTUAR-250	250	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2001	59.994	91.3		341	99.55	334.18	13.75	2.33	2.07	
CACTUAR-250	250	Sample Trials Data	1	CC-BY-SA	Dundee	Untreated	2002				357.5			5.5			
CACTUAR-250	250	Sample Trials Data	1	CC-BY-SA	Dundee	Sprinkled with magic dust	2000							13.75			3.905
